timestamp,hour,temperature,humidity,occupancy,ventilation_on,appliance_load_kw,co2_ppm,comfort_index,smart_score,carbon_savings_kg,recommendation
2024-07-22 08:00:00,8,23.49,58.07,5,0,1.56,567.3,90.0,78.39,4.250399999999999,No action needed
2024-07-22 09:00:00,9,24.91,56.27,3,1,2.23,382.8,85.2,75.38,3.634,No action needed
2024-07-22 10:00:00,10,23.48,51.97,1,0,0.81,394.9,93.1,86.76,4.9403999999999995,Run only essential appliances
2024-07-22 11:00:00,11,25.3,49.98,2,0,0.95,406.4,86.8,83.8,4.811599999999999,No action needed
2024-07-22 12:00:00,12,25.63,52.57,0,0,0.01,350.0,84.2,89.95,5.6764,Run only essential appliances
2024-07-22 13:00:00,13,24.36,46.46,2,0,0.43,440.6,88.8,87.25,5.29,No action needed
2024-07-22 14:00:00,14,23.56,45.04,2,0,0.37,414.8,91.3,88.77,5.3452,No action needed
2024-07-22 15:00:00,15,25.15,38.84,2,0,1.3,387.4,81.8,80.31,4.4896,No action needed
2024-07-22 16:00:00,16,22.73,38.7,3,1,0.6,396.1,91.4,87.6,5.1336,No action needed
2024-07-22 17:00:00,17,21.93,41.56,1,0,0.59,425.0,95.5,88.46,5.1428,Run only essential appliances
2024-07-22 18:00:00,18,19.18,40.76,4,0,2.43,490.3,84.1,72.15,3.4499999999999997,No action needed
2024-07-22 19:00:00,19,17.49,43.85,4,0,2.28,450.5,78.9,72.16,3.588,No action needed
2024-07-22 20:00:00,20,16.93,44.03,2,0,1.91,466.5,76.7,73.65,3.9284,No action needed
2024-07-22 21:00:00,21,16.34,42.47,1,0,2.17,409.3,73.6,71.9,3.6892,No action needed
2024-07-22 22:00:00,22,14.61,45.95,1,0,2.34,392.7,68.4,69.48,3.5328,No action needed
2024-07-22 23:00:00,23,15.16,46.78,0,0,0.12,412.4,71.0,84.34,5.5752,No action needed
2024-07-23 00:00:00,0,13.31,54.11,2,0,0.55,426.2,63.2,79.01,5.1796,No action needed
2024-07-23 01:00:00,1,14.05,54.89,0,0,0.3,442.9,65.8,81.15,5.4096,No action needed
2024-07-23 02:00:00,2,16.34,55.34,1,0,0.23,426.3,74.7,84.53,5.473999999999999,No action needed
2024-07-23 03:00:00,3,17.07,57.47,0,0,-0.17,350.0,76.5,88.8,5.842,No action needed
2024-07-23 04:00:00,4,17.11,61.55,1,0,-0.13,436.2,74.7,86.71,5.8052,No action needed
2024-07-23 05:00:00,5,17.69,60.82,1,0,0.86,500.3,77.4,80.15,4.8944,No action needed
2024-07-23 06:00:00,6,18.97,63.12,1,0,0.05,393.2,81.3,88.17,5.6396,Run only essential appliances
2024-07-23 07:00:00,7,20.92,55.27,1,0,-0.16,372.9,93.0,93.34,5.8328,Run only essential appliances
2024-07-23 08:00:00,8,23.14,59.58,6,0,1.71,576.9,90.6,77.46,4.1124,No action needed
2024-07-23 09:00:00,9,24.46,56.04,8,1,2.86,436.3,87.1,71.07,3.0544,Reduce appliance usage
2024-07-23 10:00:00,10,23.83,58.51,5,1,1.88,404.2,88.4,78.29,3.956,No action needed
2024-07-23 11:00:00,11,23.68,55.68,6,1,1.72,380.3,90.4,80.28,4.1032,No action needed
2024-07-23 12:00:00,12,25.27,50.07,3,1,0.69,350.0,86.9,86.35,5.050800000000001,No action needed
2024-07-23 13:00:00,13,24.01,50.48,0,0,1.13,389.4,91.7,84.36,4.646,Run only essential appliances
2024-07-23 14:00:00,14,23.81,48.57,3,1,0.54,369.0,92.0,88.57,5.1888,No action needed
2024-07-23 15:00:00,15,24.86,43.08,2,0,0.63,411.6,85.1,85.28,5.106,No action needed
2024-07-23 16:00:00,16,23.33,46.28,3,1,0.59,364.2,92.8,88.56,5.1428,No action needed
2024-07-23 17:00:00,17,21.45,40.28,4,1,1.65,350.0,92.9,81.94,4.167599999999999,No action needed
2024-07-23 18:00:00,18,18.73,39.57,1,0,2.26,429.4,81.7,73.44,3.6064000000000003,No action needed
2024-07-23 19:00:00,19,18.92,42.07,3,0,1.9,452.0,83.7,76.03,3.9375999999999998,No action needed
2024-07-23 20:00:00,20,18.56,40.63,3,0,2.53,456.0,81.6,71.26,3.358,Reduce appliance usage
2024-07-23 21:00:00,21,16.09,43.1,1,0,0.65,404.1,72.9,81.6,5.087599999999999,No action needed
2024-07-23 22:00:00,22,17.02,47.82,2,0,2.18,463.6,79.0,72.64,3.6799999999999997,No action needed
2024-07-23 23:00:00,23,16.46,47.45,1,0,-1.06,444.8,76.6,93.17,6.6608,No action needed
2024-07-24 00:00:00,0,16.66,46.61,2,0,0.78,429.8,76.9,81.57,4.968,No action needed
2024-07-24 01:00:00,1,15.48,53.32,1,0,0.17,408.1,72.3,84.47,5.5292,No action needed
2024-07-24 02:00:00,2,16.26,53.61,1,0,-0.39,477.2,75.2,87.93,6.0443999999999996,No action needed
2024-07-24 03:00:00,3,17.88,58.8,0,0,0.28,414.4,79.1,85.7,5.428,No action needed
2024-07-24 04:00:00,4,17.95,60.05,2,0,0.64,459.7,78.8,82.6,5.0968,No action needed
2024-07-24 05:00:00,5,18.2,62.6,0,0,-0.44,441.3,78.5,89.78,6.090400000000001,No action needed
2024-07-24 06:00:00,6,19.55,61.82,1,0,0.68,410.8,84.3,84.73,5.0600000000000005,Run only essential appliances
2024-07-24 07:00:00,7,21.53,61.84,1,0,0.27,463.4,92.2,88.96,5.437200000000001,Run only essential appliances
2024-07-24 08:00:00,8,21.21,57.32,1,0,0.51,361.9,93.2,89.23,5.2164,Run only essential appliances
2024-07-24 09:00:00,9,23.39,58.68,4,1,1.05,432.8,90.1,83.74,4.7196,No action needed
2024-07-24 10:00:00,10,25.43,58.94,2,0,0.53,420.1,81.8,84.81,5.1979999999999995,No action needed
2024-07-24 11:00:00,11,22.64,51.21,5,1,2.29,416.0,96.8,77.98,3.5787999999999998,No action needed
2024-07-24 12:00:00,12,26.53,53.6,4,1,0.92,400.5,80.1,82.07,4.8392,No action needed
2024-07-24 13:00:00,13,25.95,46.31,3,1,1.05,350.0,82.4,82.67,4.7196,No action needed
2024-07-24 14:00:00,14,23.87,43.3,5,1,1.65,429.8,89.2,79.63,4.167599999999999,No action needed
2024-07-24 15:00:00,15,24.08,43.52,2,0,0.03,467.2,88.4,89.32,5.6579999999999995,No action needed
2024-07-24 16:00:00,16,22.5,42.77,6,1,1.96,418.9,94.4,79.35,3.8824,No action needed
2024-07-24 17:00:00,17,22.52,42.16,2,0,-0.19,411.9,94.0,93.25,5.8604,No action needed
2024-07-24 18:00:00,18,20.98,38.08,2,0,3.12,483.5,90.0,69.55,2.8152,Reduce appliance usage
2024-07-24 19:00:00,19,17.31,41.21,3,0,3.11,470.0,76.8,65.86,2.8244,Reduce appliance usage
2024-07-24 20:00:00,20,18.09,39.97,3,0,1.42,496.7,79.3,77.15,4.3792,No action needed
2024-07-24 21:00:00,21,16.26,39.95,0,0,2.07,350.0,72.0,72.95,3.7811999999999997,No action needed
2024-07-24 22:00:00,22,15.75,43.14,0,0,1.55,419.3,71.6,75.16,4.2596,No action needed
2024-07-24 23:00:00,23,14.44,45.91,0,0,-0.74,384.8,67.7,89.33,6.3664000000000005,No action needed
2024-07-25 00:00:00,0,16.75,51.04,1,0,-0.59,417.8,78.5,91.1,6.2284,No action needed
2024-07-25 01:00:00,1,16.21,54.89,2,0,0.58,465.7,74.4,81.58,5.152,No action needed
2024-07-25 02:00:00,2,14.93,52.05,1,0,1.13,363.5,70.7,78.44,4.646,No action needed
2024-07-25 03:00:00,3,15.13,57.77,1,0,1.48,399.3,68.6,75.01,4.324,No action needed
2024-07-25 04:00:00,4,17.11,56.31,1,0,0.44,431.5,77.3,83.87,5.280799999999999,No action needed
2024-07-25 05:00:00,5,19.14,60.92,0,0,-0.5,350.0,83.1,92.92,6.1456,No action needed
2024-07-25 06:00:00,6,20.24,58.75,0,0,0.92,409.6,88.6,84.48,4.8392,Run only essential appliances
2024-07-25 07:00:00,7,22.55,57.56,0,0,-0.46,364.4,94.0,95.71,6.1088,Run only essential appliances
2024-07-25 08:00:00,8,23.29,60.26,3,0,0.73,514.2,89.7,84.47,5.013999999999999,No action needed
2024-07-25 09:00:00,9,24.51,55.9,4,1,1.54,397.1,87.0,80.18,4.2688,No action needed
2024-07-25 10:00:00,10,24.66,54.37,0,0,0.66,422.0,87.2,85.56,5.0784,Run only essential appliances
2024-07-25 11:00:00,11,23.44,48.15,1,0,-0.27,390.1,93.3,93.89,5.933999999999999,Run only essential appliances
2024-07-25 12:00:00,12,24.8,51.89,3,1,0.89,360.8,87.9,85.2,4.8668000000000005,No action needed
2024-07-25 13:00:00,13,25.89,49.05,3,1,1.23,350.0,84.0,81.99,4.553999999999999,No action needed
2024-07-25 14:00:00,14,24.28,45.01,6,1,0.59,434.5,88.4,86.18,5.1428,No action needed
2024-07-25 15:00:00,15,24.04,39.87,2,0,-0.33,461.9,86.8,91.25,5.9892,No action needed
2024-07-25 16:00:00,16,22.18,43.76,3,1,0.08,356.6,96.2,92.99,5.612,No action needed
2024-07-25 17:00:00,17,20.26,39.01,2,0,0.73,443.4,87.5,84.87,5.013999999999999,No action needed
2024-07-25 18:00:00,18,19.88,39.09,5,0,3.3,492.4,86.1,67.08,2.6496,Reduce appliance usage
2024-07-25 19:00:00,19,19.01,44.96,3,0,3.0,513.7,85.5,68.53,2.9255999999999998,Reduce appliance usage
2024-07-25 20:00:00,20,16.84,39.93,2,0,2.27,406.4,74.3,71.5,3.5972,No action needed
2024-07-25 21:00:00,21,16.23,44.41,1,0,2.98,378.8,74.1,67.26,2.944,Reduce appliance usage
2024-07-25 22:00:00,22,14.73,46.12,1,0,2.12,429.2,69.0,70.54,3.7352,No action needed
2024-07-25 23:00:00,23,16.29,48.19,1,0,0.97,401.5,76.3,80.59,4.793200000000001,No action needed
2024-07-26 00:00:00,0,14.71,50.56,1,0,0.78,389.4,70.6,80.29,4.968,No action needed
2024-07-26 01:00:00,1,16.62,53.34,0,0,0.14,411.6,76.8,85.96,5.5568,No action needed
2024-07-26 02:00:00,2,17.2,55.54,1,0,1.1,387.7,78.0,80.46,4.6736,No action needed
2024-07-26 03:00:00,3,16.38,56.97,1,0,0.63,423.9,74.0,81.76,5.106,No action needed
2024-07-26 04:00:00,4,16.49,61.68,0,0,-0.29,393.2,72.1,87.61,5.9524,No action needed
2024-07-26 05:00:00,5,16.62,57.03,0,0,0.1,397.2,75.0,85.89,5.5936,No action needed
2024-07-26 06:00:00,6,18.53,62.04,1,0,0.14,393.4,80.1,87.22,5.5568,Run only essential appliances
2024-07-26 07:00:00,7,19.92,61.3,2,0,0.21,412.7,86.0,88.25,5.4924,No action needed
2024-07-26 08:00:00,8,23.88,60.06,2,0,0.26,430.4,87.4,88.08,5.446400000000001,No action needed
2024-07-26 09:00:00,9,23.65,59.31,3,1,1.21,408.5,88.7,82.65,4.5724,No action needed
2024-07-26 10:00:00,10,24.72,54.81,2,0,-0.09,393.6,86.7,90.69,5.7684,No action needed
2024-07-26 11:00:00,11,22.61,48.85,3,1,1.04,373.5,97.0,86.77,4.7288,No action needed
2024-07-26 12:00:00,12,23.8,49.86,6,1,1.54,385.1,92.7,82.07,4.2688,No action needed
2024-07-26 13:00:00,13,25.72,45.43,1,0,-0.2,424.7,82.8,89.76,5.8696,Run only essential appliances
2024-07-26 14:00:00,14,24.62,43.54,3,1,0.85,360.3,86.3,84.98,4.9036,No action needed
2024-07-26 15:00:00,15,23.39,40.44,1,0,0.37,427.3,89.7,88.11,5.3452,Run only essential appliances
2024-07-26 16:00:00,16,23.06,40.39,5,1,2.52,451.7,91.0,74.21,3.3672,Reduce appliance usage
2024-07-26 17:00:00,17,22.93,39.15,4,1,0.69,407.3,90.9,86.69,5.050800000000001,No action needed
2024-07-26 18:00:00,18,19.78,35.24,2,0,2.25,437.8,83.7,73.98,3.6155999999999997,No action needed
2024-07-26 19:00:00,19,18.78,41.74,3,0,2.63,504.3,83.0,70.31,3.266,Reduce appliance usage
2024-07-26 20:00:00,20,17.69,45.78,2,0,2.05,411.3,80.6,74.74,3.7996,No action needed
2024-07-26 21:00:00,21,18.86,44.14,1,0,2.52,385.3,84.5,73.26,3.3672,Reduce appliance usage
2024-07-26 22:00:00,22,13.57,44.59,0,0,1.63,451.6,63.6,71.76,4.186,No action needed
2024-07-26 23:00:00,23,15.85,47.3,0,0,0.44,404.3,74.1,83.32,5.280799999999999,No action needed
2024-07-27 00:00:00,0,14.89,49.16,1,0,-0.02,442.4,71.1,84.82,5.704,No action needed
2024-07-27 01:00:00,1,15.74,52.77,2,0,-0.02,408.8,73.6,86.08,5.704,No action needed
2024-07-27 02:00:00,2,15.01,54.93,0,0,-0.09,382.0,69.6,85.73,5.7684,No action needed
2024-07-27 03:00:00,3,16.42,55.39,0,0,-0.1,447.0,75.0,86.44,5.7776,No action needed
2024-07-27 04:00:00,4,18.21,62.03,0,0,-0.18,350.0,78.8,89.56,5.8511999999999995,No action needed
2024-07-27 05:00:00,5,21.82,56.68,1,0,0.44,427.9,95.9,89.5,5.280799999999999,No action needed
2024-07-27 06:00:00,6,20.81,61.44,0,0,-0.23,437.9,89.5,91.77,5.897200000000001,Run only essential appliances
2024-07-27 07:00:00,7,20.45,59.46,1,0,0.08,366.9,89.1,90.71,5.612,Run only essential appliances
2024-07-27 08:00:00,8,22.08,62.46,2,0,1.32,440.5,93.4,82.87,4.4712,No action needed
2024-07-27 09:00:00,9,23.08,57.75,2,0,0.12,371.9,91.8,91.18,5.5752,No action needed
2024-07-27 10:00:00,10,22.53,54.28,3,1,1.57,354.6,95.7,83.23,4.2412,No action needed
2024-07-27 11:00:00,11,24.5,52.09,3,1,1.33,368.7,89.0,82.56,4.462,No action needed
2024-07-27 12:00:00,12,25.73,50.08,5,1,2.07,407.1,85.0,76.0,3.7811999999999997,No action needed
2024-07-27 13:00:00,13,23.56,45.13,3,1,1.47,391.7,91.3,82.0,4.3332,No action needed
2024-07-27 14:00:00,14,25.38,43.47,2,0,0.54,445.1,83.2,84.79,5.1888,No action needed
2024-07-27 15:00:00,15,24.02,39.36,6,1,1.46,426.1,86.6,80.14,4.3424,No action needed
2024-07-27 16:00:00,16,21.77,39.49,5,1,1.34,412.6,93.8,83.28,4.4528,No action needed
2024-07-27 17:00:00,17,21.15,40.53,4,1,1.2,369.7,91.9,84.26,4.5816,No action needed
2024-07-27 18:00:00,18,21.6,40.6,3,0,1.81,461.4,93.7,79.47,4.0203999999999995,No action needed
2024-07-27 19:00:00,19,19.44,36.38,5,0,3.2,462.0,83.0,67.26,2.7415999999999996,Reduce appliance usage
2024-07-27 20:00:00,20,17.51,41.07,6,0,3.09,627.8,77.6,63.86,2.8428,Reduce appliance usage
2024-07-27 21:00:00,21,16.23,44.06,0,0,1.59,413.5,74.0,75.71,4.2228,No action needed
2024-07-27 22:00:00,22,15.75,44.67,2,0,2.0,418.7,72.3,72.46,3.8455999999999997,No action needed
2024-07-27 23:00:00,23,14.66,46.14,1,0,0.76,465.8,68.7,78.7,4.9864,No action needed
2024-07-28 00:00:00,0,12.9,49.18,1,0,0.57,481.0,63.2,78.06,5.1612,No action needed
2024-07-28 01:00:00,1,17.21,51.51,0,0,-0.31,383.4,80.1,90.29,5.9708,No action needed
2024-07-28 02:00:00,2,15.83,53.73,0,0,0.04,381.0,73.5,86.08,5.6488,No action needed
2024-07-28 03:00:00,3,16.86,57.42,2,0,-0.49,495.4,75.7,88.45,6.1364,No action needed
2024-07-28 04:00:00,4,17.44,63.28,0,0,-0.22,367.4,75.1,88.44,5.888,No action needed
2024-07-28 05:00:00,5,17.97,58.17,0,0,0.14,415.5,79.8,86.8,5.5568,No action needed
2024-07-28 06:00:00,6,19.81,59.36,1,0,-0.18,412.0,86.6,90.97,5.8511999999999995,Run only essential appliances
2024-07-28 07:00:00,7,19.69,59.56,0,0,0.38,429.3,86.0,86.9,5.336,Run only essential appliances
2024-07-28 08:00:00,8,24.78,57.29,5,0,0.85,521.6,85.2,82.23,4.9036,No action needed
2024-07-28 09:00:00,9,22.3,59.27,2,0,0.75,446.7,94.2,86.71,4.9956,No action needed
2024-07-28 10:00:00,10,23.3,50.26,2,0,0.52,450.7,94.7,88.28,5.2072,No action needed
2024-07-28 11:00:00,11,24.39,51.53,6,1,2.35,391.5,89.7,75.83,3.5235999999999996,No action needed
2024-07-28 12:00:00,12,26.29,51.64,3,1,0.62,361.4,82.0,85.17,5.1152,No action needed
2024-07-28 13:00:00,13,24.84,46.82,2,0,0.51,439.3,87.0,86.21,5.2164,No action needed
2024-07-28 14:00:00,14,23.09,43.36,2,0,1.26,422.0,92.3,83.2,4.5264,No action needed
2024-07-28 15:00:00,15,24.79,43.81,3,1,1.57,350.0,85.7,80.3,4.2412,No action needed
2024-07-28 16:00:00,16,23.23,43.15,4,1,0.25,356.2,91.7,90.55,5.4556,No action needed
2024-07-28 17:00:00,17,21.83,40.76,2,0,-0.14,467.8,94.7,92.3,5.8144,No action needed
2024-07-28 18:00:00,18,20.72,38.4,5,0,3.7,502.6,89.1,65.24,2.2815999999999996,Reduce appliance usage
2024-07-28 19:00:00,19,21.1,41.25,1,0,2.38,389.4,92.0,76.35,3.496,No action needed
2024-07-28 20:00:00,20,19.69,40.54,3,0,2.81,485.9,86.0,70.32,3.1004,Reduce appliance usage
2024-07-28 21:00:00,21,15.78,44.42,1,0,1.75,454.0,72.3,73.55,4.0756,No action needed
2024-07-28 22:00:00,22,17.29,47.97,1,0,1.79,410.8,80.1,76.28,4.0388,No action needed
2024-07-28 23:00:00,23,15.55,42.2,2,0,-0.13,419.5,70.3,85.64,5.8052,No action needed
2024-07-29 00:00:00,0,15.5,50.22,3,0,0.68,500.7,73.9,80.26,5.0600000000000005,No action needed
2024-07-29 01:00:00,1,13.48,49.12,0,0,0.45,454.0,65.5,79.93,5.271599999999999,No action needed
2024-07-29 02:00:00,2,15.5,59.88,1,0,0.24,455.8,69.1,82.34,5.464799999999999,No action needed
2024-07-29 03:00:00,3,15.65,56.13,4,0,1.66,478.0,71.5,73.54,4.158399999999999,No action needed
2024-07-29 04:00:00,4,18.33,60.15,1,0,0.83,397.9,80.2,82.72,4.922,No action needed
2024-07-29 05:00:00,5,19.78,59.59,0,0,0.48,350.0,86.3,87.53,5.244,No action needed
2024-07-29 06:00:00,6,17.93,58.39,0,0,0.23,436.3,79.5,85.82,5.473999999999999,Run only essential appliances
2024-07-29 07:00:00,7,21.27,57.82,1,0,0.17,375.1,93.2,91.23,5.5292,Run only essential appliances
2024-07-29 08:00:00,8,23.62,61.83,3,0,1.02,434.0,87.6,83.17,4.7472,No action needed
2024-07-29 09:00:00,9,23.35,58.98,2,0,0.11,426.5,90.1,89.92,5.5844,No action needed
2024-07-29 10:00:00,10,25.06,58.89,1,0,-0.51,437.3,83.3,91.73,6.1548,Run only essential appliances
2024-07-29 11:00:00,11,25.18,52.7,1,0,0.4,350.0,85.9,87.93,5.3176,Run only essential appliances
2024-07-29 12:00:00,12,25.34,50.58,0,0,-0.3,402.6,86.4,91.82,5.9616,Run only essential appliances
2024-07-29 13:00:00,13,24.56,46.88,3,1,0.56,411.7,88.2,86.66,5.1704,No action needed
2024-07-29 14:00:00,14,23.11,44.43,2,0,0.52,420.6,92.8,88.17,5.2072,No action needed
2024-07-29 15:00:00,15,22.41,40.85,2,0,1.04,461.4,93.8,84.49,4.7288,No action needed
2024-07-29 16:00:00,16,23.21,41.51,1,0,0.88,405.7,90.9,85.49,4.876,Run only essential appliances
2024-07-29 17:00:00,17,21.31,38.76,4,1,0.73,388.4,91.6,86.93,5.013999999999999,No action needed
2024-07-29 18:00:00,18,19.86,40.88,4,0,3.68,475.6,86.9,65.12,2.3,Reduce appliance usage
2024-07-29 19:00:00,19,18.28,40.68,6,0,3.5,489.7,80.5,64.15,2.4656,Reduce appliance usage
2024-07-29 20:00:00,20,17.19,41.92,1,0,2.08,434.9,76.7,73.02,3.772,No action needed
2024-07-29 21:00:00,21,17.51,46.28,0,0,1.01,407.2,80.2,81.41,4.7564,No action needed
2024-07-29 22:00:00,22,15.33,44.92,1,0,1.77,421.7,70.8,73.46,4.0572,No action needed
2024-07-29 23:00:00,23,13.83,48.93,1,0,0.25,465.2,66.8,81.44,5.4556,No action needed
2024-07-30 00:00:00,0,15.74,54.1,2,0,-0.28,437.5,72.9,87.12,5.9432,No action needed
2024-07-30 01:00:00,1,14.97,55.2,0,0,-0.02,410.9,69.3,84.76,5.704,No action needed
2024-07-30 02:00:00,2,15.7,57.31,0,0,0.4,378.6,71.1,83.06,5.3176,No action needed
2024-07-30 03:00:00,3,18.07,56.46,0,0,-0.26,420.9,81.0,89.67,5.924799999999999,No action needed
2024-07-30 04:00:00,4,17.48,59.12,1,0,-0.08,384.2,77.4,87.97,5.7592,No action needed
2024-07-30 05:00:00,5,19.0,57.02,2,0,1.13,443.4,84.5,81.39,4.646,No action needed
2024-07-30 06:00:00,6,18.82,61.0,2,0,0.7,426.2,81.8,83.62,5.0416,No action needed
2024-07-30 07:00:00,7,21.07,60.21,0,0,-0.03,412.8,91.2,91.36,5.7132000000000005,Run only essential appliances
2024-07-30 08:00:00,8,23.11,58.71,5,0,1.58,476.3,91.2,79.99,4.232,No action needed
2024-07-30 09:00:00,9,21.98,59.13,5,1,1.79,414.0,95.4,80.82,4.0388,No action needed
2024-07-30 10:00:00,10,24.53,52.58,4,1,1.64,380.4,88.6,80.26,4.1768,No action needed
2024-07-30 11:00:00,11,24.93,55.86,1,0,0.8,460.3,85.4,83.54,4.9496,Run only essential appliances
2024-07-30 12:00:00,12,25.04,51.8,6,1,2.01,367.3,86.9,77.55,3.8364000000000003,No action needed
2024-07-30 13:00:00,13,25.87,47.27,1,0,0.95,391.7,83.2,82.94,4.811599999999999,Run only essential appliances
2024-07-30 14:00:00,14,24.66,44.7,5,1,0.59,382.8,86.7,86.45,5.1428,No action needed
2024-07-30 15:00:00,15,25.01,43.89,3,1,1.45,367.8,84.9,80.57,4.3515999999999995,No action needed
2024-07-30 16:00:00,16,21.51,44.38,3,1,0.8,372.5,95.2,87.79,4.9496,No action needed
2024-07-30 17:00:00,17,21.43,40.54,6,1,1.22,437.0,93.0,83.45,4.5632,No action needed
2024-07-30 18:00:00,18,20.08,40.29,0,0,2.03,406.2,87.5,77.02,3.8180000000000005,No action needed
2024-07-30 19:00:00,19,17.64,40.38,1,0,1.82,418.3,77.8,75.29,4.0112,No action needed
2024-07-30 20:00:00,20,18.46,44.9,4,0,3.17,464.2,83.3,67.51,2.7692,Reduce appliance usage
2024-07-30 21:00:00,21,18.79,42.19,0,0,1.38,422.9,83.3,79.71,4.416,No action needed
2024-07-30 22:00:00,22,15.65,44.94,0,0,1.68,376.9,72.1,75.1,4.140000000000001,No action needed
2024-07-30 23:00:00,23,15.68,50.34,1,0,0.22,431.9,74.6,84.48,5.4832,No action needed
2024-07-31 00:00:00,0,15.08,50.29,0,0,0.02,405.3,72.2,85.45,5.6672,No action needed
2024-07-31 01:00:00,1,14.46,54.86,2,0,0.32,393.0,67.4,82.25,5.3911999999999995,No action needed
2024-07-31 02:00:00,2,13.85,53.18,3,0,0.31,472.1,65.8,80.65,5.4004,No action needed
2024-07-31 03:00:00,3,15.76,56.66,1,0,-0.21,499.0,71.7,85.38,5.8788,No action needed
2024-07-31 04:00:00,4,16.11,61.63,0,0,0.12,460.6,70.6,83.49,5.5752,No action needed
2024-07-31 05:00:00,5,20.41,58.31,2,0,0.33,473.7,89.5,87.61,5.382,No action needed
2024-07-31 06:00:00,6,19.88,59.7,1,0,0.57,438.5,86.7,85.74,5.1612,Run only essential appliances
2024-07-31 07:00:00,7,20.95,60.17,2,0,0.53,406.3,90.7,87.69,5.1979999999999995,No action needed
2024-07-31 08:00:00,8,23.39,56.68,5,0,1.26,512.4,91.1,81.49,4.5264,No action needed
2024-07-31 09:00:00,9,22.41,56.24,3,1,1.78,423.4,95.2,80.69,4.048,No action needed
2024-07-31 10:00:00,10,23.56,55.23,3,1,0.6,350.0,91.1,88.2,5.1336,No action needed
2024-07-31 11:00:00,11,24.9,52.68,6,1,1.89,373.4,87.1,78.3,3.9468,No action needed
2024-07-31 12:00:00,12,26.03,52.56,1,0,1.17,447.1,82.6,80.5,4.6092,Run only essential appliances
2024-07-31 13:00:00,13,25.33,50.49,3,1,1.37,350.0,86.4,81.8,4.4252,No action needed
2024-07-31 14:00:00,14,24.58,43.29,1,0,0.46,388.6,86.3,87.08,5.2624,Run only essential appliances
2024-07-31 15:00:00,15,23.61,43.15,2,0,0.26,450.7,90.1,88.59,5.446400000000001,No action needed
2024-07-31 16:00:00,16,22.9,42.69,4,1,0.18,406.5,92.7,90.55,5.5200000000000005,No action needed
2024-07-31 17:00:00,17,21.5,43.37,2,0,-0.7,444.4,94.7,96.27,6.3296,No action needed
2024-07-31 18:00:00,18,18.97,41.44,3,0,2.21,486.4,83.6,73.48,3.6524,No action needed
2024-07-31 19:00:00,19,18.75,40.92,2,0,2.96,480.2,82.5,68.39,2.9623999999999997,Reduce appliance usage
2024-07-31 20:00:00,20,16.43,42.67,2,0,1.72,454.6,74.1,74.28,4.1032,No action needed
2024-07-31 21:00:00,21,16.55,44.28,1,0,1.29,438.2,75.3,77.67,4.4988,No action needed
2024-07-31 22:00:00,22,15.19,43.14,1,0,1.68,411.3,69.3,73.75,4.140000000000001,No action needed
2024-07-31 23:00:00,23,17.71,47.8,2,0,0.67,496.9,81.7,82.72,5.0692,No action needed
2024-08-01 00:00:00,0,14.96,52.92,1,0,0.44,436.2,70.4,81.73,5.280799999999999,No action needed
2024-08-01 01:00:00,1,13.77,52.17,0,0,0.58,415.1,66.0,79.82,5.152,No action needed
2024-08-01 02:00:00,2,15.54,55.26,0,0,-0.44,391.4,71.5,88.43,6.090400000000001,No action needed
2024-08-01 03:00:00,3,16.98,56.59,0,0,0.64,379.5,76.6,83.15,5.0968,No action needed
2024-08-01 04:00:00,4,19.17,54.03,1,0,0.63,397.1,86.7,85.98,5.106,No action needed
2024-08-01 05:00:00,5,18.12,59.7,2,0,0.3,428.8,79.6,85.51,5.4096,No action needed
2024-08-01 06:00:00,6,18.42,60.6,0,0,-0.46,401.9,80.4,91.07,6.1088,Run only essential appliances
2024-08-01 07:00:00,7,22.11,58.63,0,0,-0.66,411.0,95.2,96.67,6.2928,Run only essential appliances
2024-08-01 08:00:00,8,21.12,56.35,3,0,1.48,407.4,93.3,82.3,4.324,No action needed
2024-08-01 09:00:00,9,23.1,55.31,0,0,-0.15,440.2,92.9,92.24,5.8236,Run only essential appliances
2024-08-01 10:00:00,10,24.07,56.53,2,0,0.44,435.7,88.5,87.17,5.280799999999999,No action needed
2024-08-01 11:00:00,11,24.76,56.53,1,0,0.42,466.9,85.7,85.99,5.2992,Run only essential appliances
2024-08-01 12:00:00,12,25.69,52.76,1,0,-0.26,436.6,83.9,90.3,5.924799999999999,Run only essential appliances
2024-08-01 13:00:00,13,24.15,44.72,5,1,2.26,410.6,88.8,75.85,3.6064000000000003,No action needed
2024-08-01 14:00:00,14,24.06,46.71,3,1,1.06,395.5,90.1,84.24,4.7104,No action needed
2024-08-01 15:00:00,15,23.52,41.6,1,0,0.45,465.3,89.7,87.02,5.271599999999999,Run only essential appliances
2024-08-01 16:00:00,16,22.65,40.18,4,1,1.15,380.5,92.5,84.6,4.627599999999999,No action needed
2024-08-01 17:00:00,17,21.39,39.42,5,1,0.81,444.7,92.3,85.78,4.9403999999999995,No action needed
2024-08-01 18:00:00,18,20.44,41.41,2,0,2.63,444.1,89.5,73.17,3.266,Reduce appliance usage
2024-08-01 19:00:00,19,19.55,42.26,1,0,2.93,417.5,86.3,70.66,2.9899999999999998,Reduce appliance usage
2024-08-01 20:00:00,20,17.89,41.14,4,0,2.28,474.6,79.1,71.85,3.588,No action needed
